region_id,region_name,country_iso_alpha_3,pipeline_status,pop_size,avg_age,num_households,avg_household_size,avg_household_income,num_residence_loc,num_activity_loc,avg_num_activity,avg_travel_distance
160019850,Sanders,USA,9,11331,45.7,4982,2.3,51842,10993,367,4.5,107.8
160019855,Sheridan,USA,9,3553,42.1,1656,2.1,66621,5197,222,4.7,58.4
160019858,Silver Bow,USA,9,32682,40.9,15222,2.1,57301,19274,1808,4.7,21.9
160019876,Stillwater,USA,9,8713,44.2,3782,2.3,77140,7927,310,4.5,80.8
160019881,Sweet Grass,USA,9,3544,44.1,1531,2.3,62476,4024,253,4.7,61.0
160019884,Teton,USA,9,5497,42.9,2413,2.3,65394,7145,264,4.5,68.0
160019891,Toole,USA,9,4262,41.3,1871,2.3,57534,4836,291,4.7,54.8
160019896,Treasure,USA,9,809,44.1,361,2.2,49690,1040,37,4.5,59.9
160019898,Valley,USA,9,7936,40.6,3411,2.3,65843,8791,354,4.6,83.5
160019915,Wheatland,USA,9,2009,38.6,820,2.5,46905,2555,88,4.5,73.5
160019917,Wibaux,USA,9,1152,43.8,496,2.3,55867,1426,43,4.5,53.8
160019924,Yellowstone,USA,9,152333,39,63739,2.4,76497,72024,8742,4.7,26.1
160020216,Adams,USA,9,29152,40.1,12592,2.3,64276,18535,1729,4.8,28.2
160020225,Antelope,USA,9,6581,41.7,2748,2.4,61312,9131,364,4.5,68.6
160020231,Arthur,USA,9,369,44.9,176,2.1,47262,676,17,4.4,58.3
160020243,Banner,USA,9,725,42.1,300,2.4,58430,1499,18,4.1,74.5
160020263,Blaine,USA,9,506,45.3,226,2.2,65236,878,22,4.3,102.7
160020268,Boone,USA,9,5215,41.8,2276,2.3,67674,7430,330,4.8,66.0
160020276,Box Butte,USA,9,10439,40.7,4529,2.3,68050,8913,577,4.8,30.8
160020277,Boyd,USA,9,2108,43.2,904,2.3,56897,3407,120,4.7,82.0
160020286,Brown,USA,9,3039,45.4,1475,2.1,54432,3741,201,4.9,39.6
160020296,Buffalo,USA,9,46387,36.5,18818,2.5,69343,25027,2605,4.8,33.2
160020299,Burt,USA,9,6798,42.3,2885,2.4,58663,7824,379,4.5,55.1
160020300,Butler,USA,9,8212,40.2,3396,2.4,63777,10160,346,4.4,56.0
160020326,Cass,USA,9,25291,39.3,9862,2.6,81134,17370,849,4.1,65.6
160020330,Cedar,USA,9,8749,40.2,3506,2.5,68850,9614,500,4.7,67.5
160020338,Chase,USA,9,3710,42.3,1671,2.2,66654,4375,273,4.8,60.6
160020344,Cherry,USA,9,5779,43.1,2641,2.2,62007,6858,373,4.8,117.2
160020346,Cheyenne,USA,9,9920,39.7,4388,2.3,75546,8263,576,4.8,68.5
160020358,Clay,USA,9,6276,40.6,2614,2.4,65176,7179,340,4.5,70.6
160020379,Colfax,USA,9,9906,36.3,3643,2.7,65990,8484,365,4.6,46.5
160020410,Cuming,USA,9,8861,39.9,3789,2.3,66530,10326,561,4.7,49.8
160020412,Custer,USA,9,11156,41.5,4786,2.3,66166,12074,639,4.7,74.7
160020415,Dakota,USA,9,21335,34.4,7323,2.9,63470,8915,673,4.6,23.0
160020424,Dawes,USA,9,7958,40.1,3469,2.3,58985,6605,511,4.9,38.4
160020426,Dawson,USA,9,23060,36.4,8624,2.7,66181,15595,1165,4.6,51.8
160020439,Deuel,USA,9,1978,42.5,833,2.4,63360,2347,122,4.5,91.5
160020448,Dixon,USA,9,5992,38.5,2302,2.6,65430,6618,204,4.4,62.9
160020449,Dodge,USA,9,35394,39.8,14960,2.4,62924,20170,1925,4.8,39.4
160020455,Douglas,USA,9,521121,36.3,212913,2.4,79448,210858,22503,4.9,22.5
160020458,Dundy,USA,9,1966,43.3,875,2.2,60315,2920,160,4.7,59.7
160020481,Fillmore,USA,9,5462,43.1,2440,2.2,68411,7347,378,4.8,54.6
160020489,Franklin,USA,9,2986,45,1366,2.2,61553,4355,147,4.4,67.9
160020498,Frontier,USA,9,2478,44.9,1113,2.2,62826,4122,176,4.9,108.1
160020500,Furnas,USA,9,4631,43.1,2170,2.1,51807,5432,316,4.7,88.7
160020501,Gage,USA,9,20353,42.7,9161,2.2,62667,17868,1120,4.6,51.3
160020504,Garden,USA,9,1833,47,897,2,63267,2829,116,4.7,79.0
160020505,Garfield,USA,9,1896,45.2,893,2.1,53978,2217,182,4.9,30.8
160020517,Gosper,USA,9,1978,44.6,883,2.2,74254,2898,75,4.3,60.0
160020521,Grant,USA,9,653,42.7,274,2.4,52134,908,33,4.5,101.7
160020530,Greeley,USA,9,2413,42.9,1014,2.4,60415,3375,131,4.6,88.5
160020546,Hall,USA,9,57910,36.4,22523,2.6,67298,26775,3261,4.9,22.2
160020549,Hamilton,USA,9,9095,40.1,3710,2.5,78008,9759,610,4.5,45.3
160020560,Harlan,USA,9,3502,44.2,1589,2.2,56488,4698,164,4.5,66.5
160020573,Hayes,USA,9,967,42.1,423,2.3,67134,1904,28,4.4,85.8
160020583,Hitchcock,USA,9,2779,41.8,1273,2.2,57072,3961,101,4.3,97.5
160020587,Holt,USA,9,10648,40.5,4560,2.3,63458,12875,642,4.8,70.7
160020589,Hooker,USA,9,644,49.9,316,2,66622,816,34,5.0,38.2
160020593,Howard,USA,9,6387,40.4,2650,2.4,62787,6212,295,4.2,58.4
160020626,Jefferson,USA,9,6820,44.4,3301,2.1,56554,8454,414,4.8,53.6
160020636,Johnson,USA,9,4315,42.4,1860,2.3,59463,5322,197,4.7,56.4
160020649,Kearney,USA,9,6571,39.9,2741,2.4,67876,6296,279,4.7,48.0
160020651,Keith,USA,9,8713,42.9,3968,2.2,59583,7889,564,4.7,57.6
160020657,Keya Paha,USA,9,713,46.2,334,2.1,70761,1673,28,4.6,86.2
160020658,Kimball,USA,9,3587,43.2,1542,2.3,56836,3702,252,4.7,38.9
160020670,Knox,USA,9,8662,40.9,3657,2.4,59417,11141,495,4.7,79.6
160020681,Lancaster,USA,9,284852,36.9,120315,2.4,73193,117557,11862,4.8,22.7
160020700,Lincoln,USA,9,35431,39.8,14942,2.4,69015,22672,1878,4.9,35.8
160020711,Logan,USA,9,918,40.9,365,2.5,56907,1012,21,4.4,53.7
160020717,Loup,USA,9,601,44.3,245,2.5,74622,1049,22,4.6,55.9
160020731,Madison,USA,9,34593,37.6,14205,2.4,61644,19669,2021,5.0,30.9
160020757,Mcpherson,USA,9,432,44.4,192,2.3,67076,749,11,4.2,83.2
160020766,Merrick,USA,9,7842,40,3236,2.4,65803,8021,344,4.5,60.9
160020795,Morrill,USA,9,4627,40.9,2013,2.3,59329,4733,239,4.6,66.4
160020804,Nance,USA,9,3359,41.7,1552,2.2,58659,4459,180,4.5,65.5
160020806,Nemaha,USA,9,6386,41.8,2803,2.3,67383,6445,385,4.9,44.2
160020820,Nuckolls,USA,9,4442,43.6,1983,2.2,51878,6201,316,4.6,58.8
160020835,Otoe,USA,9,15376,40.7,6395,2.4,68145,13057,816,4.6,55.5
160020846,Pawnee,USA,9,2983,40.7,1236,2.4,56123,4107,100,4.6,50.4
160020853,Perkins,USA,9,2905,41,1247,2.3,69889,4096,200,4.8,58.0
160020858,Phelps,USA,9,8841,40.6,3863,2.3,66881,7827,516,4.8,42.1
160020862,Pierce,USA,9,7014,41.2,2982,2.4,65533,8271,342,4.3,56.0
160020866,Platte,USA,9,31566,39.1,12917,2.4,68798,21563,1727,4.9,35.0
160020871,Polk,USA,9,4831,42.7,2033,2.4,78064,6790,241,4.4,58.3
160020901,Red Willow,USA,9,10418,41.6,4594,2.3,59962,8610,645,4.8,32.4
160020908,Richardson,USA,9,8507,42,3792,2.2,59185,8838,480,4.6,41.0
160020915,Rock,USA,9,1378,46.2,654,2.1,76971,2368,96,4.6,46.0
160020926,Saline,USA,9,12683,37.2,4969,2.6,59472,11789,583,4.8,45.1
160020935,Sarpy,USA,9,171747,35,63633,2.7,89687,69955,4376,4.3,27.8
160020936,Saunders,USA,9,19704,41.3,8139,2.4,79241,17400,834,4.3,67.8
160020944,Scotts Bluff,USA,9,33398,40.5,14251,2.3,62373,21691,2094,4.8,23.6
160020952,Seward,USA,9,15903,39.5,6469,2.5,77103,12941,697,4.5,52.5
160020963,Sheridan,USA,9,5209,43.1,2297,2.3,56038,7378,329,4.6,75.6
160020964,Sherman,USA,9,3117,43,1377,2.3,57513,4802,166,4.4,75.3
160020967,Sioux,USA,9,1299,42.8,579,2.2,59895,2423,77,4.3,141.9
160020982,Stanton,USA,9,5972,39.8,2347,2.5,66558,5724,146,4.1,51.7
160021008,Thayer,USA,9,5120,43.9,2333,2.2,65531,6839,345,4.8,52.1
160021009,Thomas,USA,9,659,39.3,293,2.2,62932,947,60,4.8,65.4
160021012,Thurston,USA,9,6689,32.7,2139,3.1,57585,4788,184,4.9,51.9
160021031,Valley,USA,9,4783,40,1932,2.5,67084,5172,301,4.8,46.5
160021048,Washington,USA,9,20558,39.4,8107,2.5,81867,13726,813,4.5,45.8
160021056,Wayne,USA,9,9196,35.7,3586,2.6,69095,6631,430,4.8,46.9
160021059,Webster,USA,9,3468,41.9,1494,2.3,63356,4491,217,4.5,53.2
160021063,Wheeler,USA,9,788,45.7,377,2.1,58687,1553,29,4.6,76.9
160021091,York,USA,9,12521,41.8,5610,2.2,67994,12690,841,5.0,35.5
160019944,Carson City,USA,9,51178,41.7,22067,2.3,66886,23529,3054,5.0,16.9
160019945,Churchill,USA,9,22487,40.8,9713,2.3,62792,14275,943,4.5,41.8
160019947,Clark,USA,9,1898039,38,748188,2.5,72381,652264,61814,4.6,31.8
160019957,Douglas,USA,9,46849,46.3,20347,2.3,81265,23774,1859,4.4,35.5
160019960,Elko,USA,9,48436,35.6,17844,2.7,86440,22306,1864,4.5,95.1
160019961,Esmeralda,USA,9,952,45.8,493,1.9,49219,961,46,4.4,179.2
160019962,Eureka,USA,9,1643,43.5,765,2.1,78177,1813,62,8.6,212.4
160019969,Humboldt,USA,9,15172,38.2,6253,2.4,77351,9397,682,4.6,82.4
160019981,Lander,USA,9,5662,38.8,2178,2.6,80776,3636,212,4.6,141.8
160019984,Lincoln,USA,9,4478,43.3,1928,2.3,62120,3079,118,4.5,129.5
160019988,Lyon,USA,9,49639,41.6,20091,2.5,63377,27583,1178,4.2,69.5
160019996,Mineral,USA,9,3992,44.8,1857,2.1,50997,3116,117,4.6,74.7
160020004,Nye,USA,9,39499,46.7,18028,2.2,53706,27677,1174,4.5,118.4
160020006,Pershing,USA,9,5175,38.6,2016,2.6,61239,3415,123,4.4,130.7
160020029,Storey,USA,9,3439,50.1,1664,2.1,81366,2453,186,4.1,59.7
160020042,Washoe,USA,9,418420,39.1,173126,2.4,78858,172762,16970,4.7,26.7
160020044,White Pine,USA,9,7672,41.6,3341,2.3,68943,5691,415,4.7,74.9
160022558,Belknap,USA,9,57136,44,24476,2.3,81502,35335,2914,4.6,48.8
160022580,Carroll,USA,9,47549,46.2,21173,2.2,76655,38112,2329,4.6,64.5
160022590,Cheshire,USA,9,68979,43.3,30448,2.3,74586,32420,2845,4.7,42.7
160022599,Coös,USA,9,30220,44.8,13862,2.2,58290,20569,1551,4.6,64.3
160022633,Grafton,USA,9,75705,44.3,34656,2.2,83324,43876,5057,4.9,77.4
160022644,Hillsborough,USA,9,391038,39.9,157506,2.5,93893,137955,18352,4.7,43.3
160022675,Merrimack,USA,9,137157,41.8,57058,2.4,86717,59644,7456,4.9,52.0
160022725,Rockingham,USA,9,298440,41.5,119654,2.5,107047,106130,14853,4.7,51.6
160022744,Strafford,USA,9,116106,39.9,48443,2.4,82842,41995,4111,4.5,41.8
160022748,Sullivan,USA,9,40741,43.2,17695,2.3,71774,18746,1519,4.3,58.4
160022552,Atlantic,USA,9,255568,40.5,100270,2.5,78636,97353,11892,4.7,35.9
160022560,Bergen,USA,9,887548,40.6,336605,2.6,125540,247538,45282,4.7,26.2
160022570,Burlington,USA,9,420240,40.5,164025,2.6,103730,138348,15813,4.7,39.8
160022575,Camden,USA,9,471501,39.1,186340,2.5,85511,143847,19011,4.6,28.0
160022577,Cape May,USA,9,90541,45.9,39747,2.3,83162,70720,6396,4.7,41.7
160022602,Cumberland,USA,9,134926,38,50378,2.7,65654,58224,5420,4.7,32.0
160022618,Essex,USA,9,712089,37.9,279533,2.5,93296,197214,31710,4.8,21.7
160022632,Gloucester,USA,9,273222,39.8,104536,2.6,97223,97169,9511,4.5,35.2
160022646,Hudson,USA,9,631770,36.6,251667,2.5,91444,130481,24300,4.6,20.7
160022647,Hunterdon,USA,9,117716,42.7,46727,2.5,141710,45741,6201,4.5,50.3
160022674,Mercer,USA,9,328577,39.5,129020,2.5,109723,87385,15617,5.0,29.7
160022677,Middlesex,USA,9,768873,38.8,282765,2.7,104071,188298,29486,4.7,34.4
160022680,Monmouth,USA,9,592993,41.1,231630,2.6,122467,214127,28236,4.6,42.0
160022687,Morris,USA,9,466740,40.9,179437,2.6,143354,156001,22769,5.0,37.7
160022699,Ocean,USA,9,560018,42.1,222353,2.5,85253,236834,19260,4.4,46.6
160022710,Passaic,USA,9,453586,37.9,161755,2.8,85308,100766,18672,4.5,24.5
160022729,Salem,USA,9,59359,41.3,24003,2.5,79097,30574,2178,4.5,39.9
160022740,Somerset,USA,9,301983,40.3,115471,2.6,143160,87550,13604,4.9,38.1
160022751,Sussex,USA,9,137796,41.2,53497,2.6,107701,54140,4681,4.2,52.7
160022760,Union,USA,9,508864,38.4,187133,2.7,107105,139846,23201,4.6,25.1
160022765,Warren,USA,9,102842,41.5,41226,2.5,94784,39647,4360,4.2,56.8
160020057,Bernalillo,USA,9,608211,39.3,262463,2.3,68066,258781,26078,4.7,23.1
160020066,Catron,USA,9,2672,56.1,1431,1.9,50585,5153,63,4.6,232.3
160020068,Chaves,USA,9,60617,37.3,23300,2.6,55623,31864,2037,4.5,30.8
160020070,Cibola,USA,9,23998,37.4,9018,2.7,47100,13616,572,4.5,62.2
160020074,Colfax,USA,9,11481,45.6,5570,2.1,46337,11692,574,4.6,91.8
160020080,Curry,USA,9,47232,34.5,18361,2.6,54795,23419,1741,4.6,20.5
160020084,De Baca,USA,9,1471,45.7,665,2.2,54278,2277,54,4.4,55.4
160020088,Doña Ana,USA,9,198839,37.2,76295,2.6,55499,85838,5278,4.5,39.9
160020092,Eddy,USA,9,55019,37.6,21208,2.6,73392,28470,2113,4.7,47.7
160020106,Grant,USA,9,26583,43.8,11845,2.2,52843,18109,1066,4.6,32.3
160020108,Guadalupe,USA,9,2341,50.5,1249,1.9,41627,3397,243,4.6,78.7
160020110,Harding,USA,9,355,56,203,1.7,66562,1150,30,4.7,97.8
160020111,Hidalgo,USA,9,4042,43.7,1760,2.3,44605,3655,211,4.6,75.6
160020129,Lea,USA,9,61724,34.7,21901,2.8,72618,30072,2388,4.6,36.4
160020132,Lincoln,USA,9,17196,46.5,7899,2.2,59188,18235,1135,4.6,50.2
160020134,Los Alamos,USA,9,16835,43.8,7512,2.2,121419,7748,618,5.5,16.2
160020135,Luna,USA,9,20623,41.2,9060,2.3,39652,13911,671,4.5,46.6
160020137,Mckinley,USA,9,55618,36.7,19690,2.8,44621,23866,1479,4.4,64.3
160020145,Mora,USA,9,3198,47.1,1513,2.1,41844,5034,75,4.1,116.2
160020152,Otero,USA,9,54382,39.7,23606,2.3,51500,31938,1710,4.6,58.4
160020164,Quay,USA,9,5873,47.4,3081,1.9,42559,8841,441,4.6,55.6
160020166,Rio Arriba,USA,9,27998,43.3,12834,2.2,48372,28282,645,4.3,87.5
160020169,Roosevelt,USA,9,17382,35.7,7104,2.4,48424,11764,575,4.4,32.1
160020175,San Juan,USA,9,114085,37.4,41839,2.7,63372,56786,3778,4.5,44.3
160020177,San Miguel,USA,9,22423,43.1,10983,2,39475,17904,822,4.5,61.5
160020178,Sandoval,USA,9,128190,39.5,49131,2.6,73931,57310,2745,4.2,42.6
160020181,Santa Fe,USA,9,134981,43.5,61558,2.2,78546,73788,8063,4.7,39.3
160020185,Sierra,USA,9,10256,50.4,5392,1.9,42160,10040,371,4.6,42.5
160020186,Socorro,USA,9,9662,45.7,4673,2.1,47344,10182,419,4.5,69.8
160020191,Taos,USA,9,25776,46.4,12590,2,52365,23683,1343,4.6,42.1
160020195,Torrance,USA,9,12633,43.1,5585,2.3,46297,11193,245,4.2,84.0
160020198,Union,USA,9,3217,41.4,1422,2.3,52073,4216,261,4.6,98.5
160020200,Valencia,USA,9,68419,39.8,26838,2.5,54495,35862,1490,4.2,41.9
160022544,Albany,USA,9,273350,40.8,125001,2.2,85002,120841,13818,5.3,26.6
160022545,Allegany,USA,9,43895,40.7,18110,2.4,56835,31092,1306,4.5,59.5
160022567,Bronx,USA,9,1296682,35.8,493532,2.6,53064,319783,31485,4.2,16.1
160022568,Broome,USA,9,180454,41.5,78603,2.3,64557,94414,6982,4.7,29.9
160022582,Cattaraugus,USA,9,75050,40.8,31672,2.4,58349,50825,2851,4.5,65.7
160022583,Cayuga,USA,9,73280,42,31368,2.3,68872,41134,2364,4.4,50.3
160022587,Chautauqua,USA,9,121451,41.7,52840,2.3,55918,79140,5584,4.7,48.9
160022588,Chemung,USA,9,79521,41.3,34535,2.3,68450,36651,3161,4.7,31.3
160022589,Chenango,USA,9,47603,42.5,20353,2.3,60936,30420,1631,4.5,59.3
160022596,Clinton,USA,9,74250,40.5,31608,2.3,66779,44603,2941,4.7,45.1
160022597,Columbia,USA,9,57796,44.1,25367,2.3,82610,37413,2872,4.6,59.5
160022600,Cortland,USA,9,42195,40.3,17874,2.4,67550,20111,1762,4.6,39.1
160022606,Delaware,USA,9,42908,44.6,19058,2.3,60217,32230,1844,4.6,71.5
160022611,Dutchess,USA,9,265539,41.2,107119,2.5,95928,112478,11670,4.5,54.5
160022614,Erie,USA,9,876485,40.6,385449,2.3,72118,405708,34805,4.8,30.9
160022616,Essex,USA,9,34317,44.8,15247,2.3,69133,27255,1840,4.7,80.3
160022624,Franklin,USA,9,43833,41.4,18774,2.3,62602,24317,1653,4.7,80.8
160022629,Fulton,USA,9,53339,41,22487,2.4,62600,26993,1909,4.4,39.2
160022631,Genesee,USA,9,57082,40.9,23887,2.4,67486,25659,2325,4.5,47.5
160022636,Greene,USA,9,37601,45.5,17063,2.2,70878,27249,1703,4.5,57.5
160022637,Hamilton,USA,9,2264,51.1,1095,2.1,67243,7408,310,4.6,103.1
160022643,Herkimer,USA,9,59202,41.8,25122,2.4,61105,33198,2036,4.3,52.6
160022651,Jefferson,USA,9,106139,36.4,43062,2.5,62961,53133,3724,4.7,43.6
160022657,Kings,USA,9,2481876,37,941914,2.6,79920,636737,81787,4.3,15.6
160022665,Lewis,USA,9,25418,40.1,10223,2.5,65854,18468,687,4.3,71.5
160022668,Livingston,USA,9,57866,41.4,24311,2.4,66053,34579,2166,4.4,59.3
160022671,Madison,USA,9,22685,43.2,9788,2.3,76828,34020,2066,4.9,63.2
160022682,Monroe,USA,9,689432,40.3,299597,2.3,75019,284833,27116,4.8,27.9
160022683,Montgomery,USA,9,47823,39.9,19641,2.4,60699,22538,1573,4.6,44.1
160022689,Nassau,USA,9,1277960,40.8,441866,2.9,141600,422932,66739,4.5,33.6
160022693,New York,USA,9,1461776,40.6,755792,1.9,141905,420175,144968,7.1,12.4
160022695,Niagara,USA,9,201571,41.7,87730,2.3,66811,96152,7128,4.4,38.2
160022700,Oneida,USA,9,197969,40.6,84560,2.3,65906,105028,8128,4.7,37.7
160022701,Onondaga,USA,9,434719,40.1,185501,2.3,76212,188997,18496,4.8,28.3
160022702,Ontario,USA,9,104188,41.6,44092,2.4,80937,53454,4304,4.7,49.0
160022704,Orange,USA,9,346578,37.5,125873,2.8,94633,123439,13582,4.5,52.0
160022706,Orleans,USA,9,38648,41,16136,2.4,60412,22026,1103,4.4,52.3
160022707,Oswego,USA,9,114803,39.4,45779,2.5,65024,64807,3076,4.4,53.4
160022708,Otsego,USA,9,54775,42.7,23599,2.3,66236,32139,2519,4.7,58.1
160022720,Putnam,USA,9,90721,41.6,34177,2.7,125244,32789,3596,4.1,64.3
160022722,Queens,USA,9,2109334,39.7,775844,2.7,81185,212855,42420,4.1,22.3
160022723,Rensselaer,USA,9,149148,40.5,64357,2.3,80135,71411,4349,4.3,35.4
160022724,Richmond,USA,9,463905,39.2,165646,2.8,95683,93325,13813,4.2,21.1
160022726,Rockland,USA,9,300955,37,99405,3,116929,88224,13312,4.4,27.8
160022730,Saratoga,USA,9,219696,41,92727,2.4,95344,90917,7578,4.4,47.6
160022731,Schenectady,USA,9,120771,42.1,53675,2.3,77181,59268,4562,4.6,25.9
160022732,Schoharie,USA,9,28765,43.5,12531,2.3,66557,20918,955,4.4,63.9
160022733,Schuyler,USA,9,17325,42.8,7437,2.3,59057,12639,703,4.3,47.7
160022735,Seneca,USA,9,31675,41.5,13519,2.3,67221,17977,1117,4.5,49.3
160022741,St. Lawrence,USA,9,99683,40.2,41578,2.4,61136,51364,3363,4.6,67.6
160022743,Steuben,USA,9,95691,40.8,40280,2.4,64617,72761,3134,4.6,59.6
160022746,Suffolk,USA,9,1360495,40.6,486955,2.8,119188,501431,65884,4.5,55.8
160022749,Sullivan,USA,9,64620,42.2,27551,2.3,71896,42382,2385,4.5,59.4
160022755,Tioga,USA,9,48500,41.6,19964,2.4,74098,26130,1292,4.2,54.0
160022757,Tompkins,USA,9,85903,39.3,38795,2.2,78303,38111,3951,5.0,26.3
160022758,Ulster,USA,9,161050,42.8,69438,2.3,80574,78522,7026,4.5,56.6
160022764,Warren,USA,9,59975,44.4,27191,2.2,75792,34596,3626,5.1,44.0
160022768,Washington,USA,9,57676,41.7,23960,2.4,66214,31877,1602,4.3,55.9
160022773,Wayne,USA,9,87151,41.6,36475,2.4,67038,43669,2600,4.4,49.9
160022774,Westchester,USA,9,897850,40.3,344817,2.6,141470,295696,46388,4.6,37.0
160022783,Wyoming,USA,9,37639,40.9,15672,2.4,63972,23234,1191,4.4,62.5
160022784,Yates,USA,9,23245,41.2,9331,2.5,70612,17365,982,4.5,49.3
160021603,Alamance,USA,9,149825,39.8,62857,2.4,59800,68284,5115,4.5,36.8
160021605,Alexander,USA,9,33468,42.5,13696,2.4,58046,22826,848,4.2,38.4
160021607,Alleghany,USA,9,11078,43.9,4729,2.3,49152,10397,419,4.5,41.9
160021614,Anson,USA,9,23720,40,9610,2.5,48553,14168,643,4.4,45.8
160021617,Ashe,USA,9,27473,44,11972,2.3,51476,22047,945,4.4,44.1
160021619,Avery,USA,9,14631,45,6712,2.2,53787,13475,889,4.7,36.3
160021625,Beaufort,USA,9,42962,43.7,18930,2.3,57298,27568,1813,4.6,43.6
160021632,Bertie,USA,9,17393,44.7,7955,2.2,44553,12134,491,4.4,58.5
160021633,Bladen,USA,9,32872,41.4,14352,2.3,45203,21957,914,4.6,62.1
160021651,Brunswick,USA,9,115140,47.6,52986,2.2,66662,70857,4390,4.5,53.3
160021656,Buncombe,USA,9,227015,42.4,104949,2.2,66991,99371,12111,4.9,28.4
160021657,Burke,USA,9,80941,42,34380,2.4,52311,48128,2693,4.5,36.3
160021659,Cabarrus,USA,9,186092,37.4,70369,2.6,79199,74163,6314,4.4,36.2
160021662,Caldwell,USA,9,76019,42.4,32036,2.4,53652,44183,2500,4.4,33.9
160021665,Camden,USA,9,9980,40.3,3791,2.6,74845,5296,140,3.9,46.6
160021677,Carteret,USA,9,66878,44.3,29950,2.2,67571,43987,3301,4.5,43.6
160021679,Caswell,USA,9,21501,42.3,9124,2.4,51733,17544,423,3.9,67.2
160021680,Catawba,USA,9,145078,40.8,60076,2.4,64818,73255,6360,4.8,34.6
160021684,Chatham,USA,9,65026,43.6,28093,2.3,86255,33887,1966,4.2,54.8
160021686,Cherokee,USA,9,24417,47.4,11186,2.2,48381,18380,1008,4.7,36.6
160021690,Chowan,USA,9,13801,43.6,5887,2.3,55900,8640,640,4.5,43.0
160021697,Clay,USA,9,10622,46.1,5049,2.1,50838,8313,362,4.3,49.1
160021699,Cleveland,USA,9,89709,41,37657,2.4,51391,52186,3213,4.5,36.3
160021704,Columbus,USA,9,52154,41.6,22343,2.3,50355,34589,1865,4.5,49.7
160021707,Craven,USA,9,95853,39.6,40394,2.4,64461,43658,3756,4.7,38.5
160021714,Cumberland,USA,9,291961,35.8,124133,2.4,57944,121373,10906,4.8,25.5
160021715,Currituck,USA,9,25058,40,9724,2.6,76672,16376,968,4.4,60.4
160021717,Dare,USA,9,34261,44.6,15202,2.3,70850,29341,2571,4.9,54.4
160021718,Davidson,USA,9,159282,40.3,64557,2.5,59145,83170,4280,4.2,43.6
160021720,Davie,USA,9,38215,42.9,15839,2.4,71596,23957,1361,4.2,46.2
160021728,Duplin,USA,9,54383,39.7,21611,2.5,48521,33709,1520,4.4,57.7
160021729,Durham,USA,9,274026,37.4,120566,2.3,79599,101574,10565,5.1,27.2
160021731,Edgecombe,USA,9,52924,39.5,21378,2.5,46066,26080,1348,4.3,36.8
160021749,Forsyth,USA,9,338811,39.2,144643,2.3,68816,136329,13152,4.8,29.3
160021754,Franklin,USA,9,61529,39.4,24199,2.5,60999,32430,1338,4.1,52.0
160021761,Gaston,USA,9,194997,39.6,80412,2.4,61402,89861,6623,4.4,32.6
160021762,Gates,USA,9,10567,43.5,4435,2.4,62558,7174,188,4.2,64.1
160021769,Graham,USA,9,7288,46.1,3299,2.2,45442,5894,184,4.4,37.4
160021773,Granville,USA,9,51365,40,20880,2.5,65847,28782,1401,4.4,52.7
160021780,Greene,USA,9,17850,40.2,7334,2.4,49252,11224,410,4.2,48.8
160021785,Guilford,USA,9,471473,38.8,200335,2.4,69524,215830,20183,4.9,30.7
160021787,Halifax,USA,9,49830,41.5,21177,2.4,46561,28535,1867,4.5,44.6
160021801,Harnett,USA,9,116843,35.6,44572,2.6,61425,57062,2786,4.1,55.2
160021808,Haywood,USA,9,58847,44.1,26221,2.2,59847,36316,2504,4.4,32.5
160021811,Henderson,USA,9,104732,45.3,47632,2.2,64147,49543,4629,4.5,28.5
160021816,Hertford,USA,9,19767,43.3,8846,2.2,48033,11376,857,4.9,35.3
160021820,Hoke,USA,9,45602,34.5,17288,2.6,55352,20045,869,4.0,43.6
160021825,Hyde,USA,9,4629,41.8,1833,2.5,54998,3778,226,4.5,118.1
160021826,Iredell,USA,9,157803,39.7,63276,2.5,77602,77156,6412,4.6,44.1
160021831,Jackson,USA,9,35454,42.2,16178,2.2,56990,24313,1478,4.8,36.4
160021839,Johnston,USA,9,172981,37.3,65220,2.7,67367,82400,4766,4.2,51.4
160021840,Jones,USA,9,9489,42.2,4138,2.3,47934,6814,228,4.0,58.0
160021858,Lee,USA,9,53618,39.1,21613,2.5,62146,24297,2552,4.7,33.8
160021859,Lenoir,USA,9,54949,40.8,23181,2.4,51136,31430,2253,4.7,32.2
160021869,Lincoln,USA,9,77993,40.9,31145,2.5,68270,39795,2456,4.3,45.2
160021880,Macon,USA,9,33840,46,15450,2.2,57393,26066,1725,4.6,31.7
160021882,Madison,USA,9,18491,44.7,8330,2.2,54146,15177,464,4.2,45.2
160021895,Martin,USA,9,21422,44.4,9546,2.2,51077,15913,809,4.5,45.2
160021904,Mcdowell,USA,9,43979,40.8,17920,2.5,50964,22958,1193,4.5,36.8
160021910,Mecklenburg,USA,9,942118,36.5,394438,2.4,88091,288746,41106,4.9,32.6
160021919,Mitchell,USA,9,13997,45.6,6382,2.2,50893,10014,588,4.6,37.6
160021925,Montgomery,USA,9,25891,40.9,10803,2.4,52499,16064,805,4.5,45.1
160021929,Moore,USA,9,86452,44.1,38060,2.3,74868,43057,3824,4.6,42.7
160021934,Nash,USA,9,86884,41.4,36794,2.4,61823,47512,3528,4.7,40.2
160021937,New Hanover,USA,9,202875,40.1,91472,2.2,72792,78679,10377,4.9,25.5
160021944,Northampton,USA,9,19646,44.6,8808,2.2,45171,14023,390,4.3,60.6
